id|timestamp|category|title|content|company|address|link
Python_20250414|20250414|Python|【北士科】Full Stack Developer, AI LegalTech Platform (Python/PHP) AI法律科技平台全端工程師 (月薪7-10萬)|"*Job Overview
We’re building a smart LegalTech platform combining AI with legal knowledge management. The position entails end-to-end development, encompassing front-end UX design and back-end AI integration, aimed at enhancing user efficiency in managing legal documents and workflows.

*Responsibilities
1) Build and maintain frontend and backend platform features.
2) Develop intuitive and user-friendly interfaces.
3) Integrate data and AI models into document workflows.
4) Work closely with AI teams.
5) Troubleshoot across the stack and iterate quickly.

*Requirements
1) Proficient in Python or PHP, with front-end experience (React/Vue/HTML/CSS).
2) Familiarity with full-stack frameworks like Laravel or Django.
3) Experience with API and database design.
4) Comfortable with version control, Docker, and basic DevOps concepts.
5) Strong problem-solving ability and team collaboration skills.

*Nice to Have
1) Experience with Next.js or related UI frameworks.
2) Experience with legal document processing or NLP projects.
3) Familiarity with cloud deployment and security concerns.
4) Familiarity with Agentic AI, AI agents, n8n, crewAI, prompting, tool use, or related NLP/LLM/RAG/machine learning technologies.
5) Experience in data annotation or data labeling for AI model training.

【職位概述】
我們正在打造一套智慧法律平台，融合AI與法律知識管理。此職位將參與從前端使用者體驗設計，到後端AI系統整合的全端開發，幫助使用者更有效率地處理法律相關文件與事務。

【主要職責】
1) 負責設計與開發前後端系統，實現AI輔助的法律服務平台。
2) 前端開發（React/Vue）與後端 API 開發（Python/PHP）。
3) 開發使用者介面與互動流程，提升使用者體驗（UX/UI）。
4) 協助資料流程串接、模型呼叫、文件處理流程整合。
5) 協同設計、AI 團隊合作，快速交付可用功能。

【必要條件】
1) 熟悉 Python 或 PHP，並具備前端開發經驗（React/Vue/HTML/CSS）。
2) 熟悉全端框架如 Laravel、Django、或 Flask。
3) 具備 RESTful API 與資料庫設計經驗（SQL/NoSQL）。
4) 熟悉 Git、Docker 或 CI/CD 流程。
5) 良好的問題解決能力與團隊合作精神。

【加分條件】
1) 熟悉Next.js 或類似 UI 框架。
2) 有 AI / 機器學習 / NLP 整合經驗。
3) 有處理法律相關資料或文件格式經驗。
4) 熟悉 Agentic AI、AI 智能代理、n8n、crewAI、提示工程、工具調用，或其他相關的 NLP／LLM／RAG／機器學習技術。
5) 有 AI 模型訓練所需的資料標註經驗。"|沛思坦網路股份有限公司|福善路|https:////www.104.com.tw/job/8o1vj?jobsource=hotjob_chr
Python_20250409|20250409|Python|(2025 Summer intern) AI Engineer|"【請於2025/4/25前投遞履歷至IBM Career Website】http://ibm.biz/2025intern

IBM Technology Client Engineering provides speed-to-value and innovation for our clients. We embed the IBM Garage methodology into the sales cycle to co-create and co-execute an initial iteration of an MVP with the purpose to land and grow our hybrid cloud platforms and establish IBM&#039;s technical eminence and expertise with our clients. We are a &quot;demonstration and innovation team&quot; that will prove IBM&#039;s technology and services through co-creation. This Garage experience will validate the technology or solution approach that leads to meaningful business outcomes for the client and align with IBM&#039;s AI and hybrid cloud strategy.

 To meet role of AI Engineer requirements you will need to:
 * Understand basic LLM and Generative AI
 * Know how to leverage a variety of structured and unstructured data sources, analytics, AI tools, and programming languages to derive meaningful data insights (e.g., Python, R, Spark, TensorFlow, Jupyter, etc.)
 * Teamwork in an Agile fashion, iterating on the design to react to client feedback"|IBM_台灣國際商業機器股份有限公司|松仁路7號3樓|https:////www.104.com.tw/job/8oi72?jobsource=hotjob_chr
Python_20250408|20250408|Python|Python工程師|"【必要技能】

☑️ 具備3年以上公有雲系統開發經驗
☑️ 5年以上AI 開發工程師尤佳
☑️ 有爬蟲或 AI 系統相關建置經驗者，熟悉爬蟲技術、AI 模型框架，具多模態AI 模型相關經驗尤佳
☑️ [[[Python]]]、AI、Java、"|翰霖科技資訊股份有限公司||https:////www.104.com.tw/job/8o1tt?jobsource=n104bank2
Python_20250414|20250414|Python|Python工程師|"- 熟悉[[[Python]]]語言撰寫實務經驗1年以上。
- 可獨立或與團隊合作，工作態度積極、負責，能配合公司規定。
- 依不同經驗及能力來負責系統之分析(SA)、設計(SD)以及程式撰寫(PG)。
- 配合公司專案需求至客戶端駐點服務。"|緯德科技股份有限公司 (TechLink Corporation)|敦化北路207號8F-13|https:////www.104.com.tw/job/695ve?jobsource=n104bank2
Python_20250414|20250414|Python|Python Engineer|" stability.

Key Qualifications:
• Proficiency in [[[Python]]] is required.
• Knowledge of application architecture and design patterns"|瞬聯科技股份有限公司|和平東路二段339號11樓|https:////www.104.com.tw/job/8i9lj?jobsource=n104bank2
Python_20250410|20250410|Python|Python開發人員|"*使用過Tableau一年以上經驗尤佳
*有金融專案經歷尤佳

1. 使用[[[Python]]]進行系統資料串接開發
2. 依照SA所撰寫之需求說明書，開發網頁串接程式
3. 須具備獨立完成需求書對應之網頁程式開發

"|康翔科技股份有限公司||https:////www.104.com.tw/job/8ok7r?jobsource=n104bank2
Python_20250410|20250410|Python|Senior Data Scientist 資料科學家(Python)|" proficiency in [[[Python]]], Pandas, NumPy, and Scikit-Learn
-Experience with production-grade machine learning solutions

Join Us"|行動貝果有限公司|東興路51號4樓|https:////www.104.com.tw/job/6det4?jobsource=n104bank2
Python_20250330|20250330|Python|[台北] 資深後端工程師 Senior Backend Engineer (Python/Django)|"
-
▋What You Must Have:
▸ Proficient in [[[Python]]] and Experience [[[Python]]] web frameworks (We use Django &amp; Django Rest Framework)"|Linker Vision Co., Ltd._鑫蘊林科股份有限公司||https:////www.104.com.tw/job/7ize1?jobsource=n104bank2
Python_20250324|20250324|Python|RD21593 Python Back-end Developer (Data Center)|"
As a [[[Python]]] Back-end Developer for our data center management solution, you will play a vital role in developing and"|華碩電腦股份有限公司||https:////www.104.com.tw/job/8d8sl?jobsource=n104bank2
Python_20250325|20250325|Python|軟體工程師 - Python|"歡迎成為我們的好夥伴！
【你必備的技能和態度~職務需求】
1. 熟悉 [[[Python]]], 負責軟體之分析、設計以及程式撰寫。
2. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3. 進行軟體之測試與修改。
4. 規劃、執行與維護量產的產品。"|社群洞察股份有限公司|錦州街48號10樓|https:////www.104.com.tw/job/8i1od?jobsource=n104bank2
Python_20250410|20250410|Python|Senior Software Engineer 軟體工程師(Python, Java)|" implement backend systems using [[[Python]]] and FastAPI
-Develop and manage distributed systems with Kubernetes
-Optimize database"|行動貝果有限公司|東興路51號4樓|https:////www.104.com.tw/job/8i1yr?jobsource=n104bank2
Python_20250331|20250331|Python|後端工程師(Python)|"營男女仕SPA、醫美、保養品三大事業部。
營業據點遍佈台北、新北、新竹、台中、台南、高雄六大都，員工人數約為２００人

【職務說明】 想開發新專案不要錯過！

  主要以[[[Python]]]為開發基礎，透過Kubernetes部署 、Kafka即時串流、或"|詩嫚特集團_斯曼特企業股份有限公司|民權東路3段178號15樓|https:////www.104.com.tw/job/7fywv?jobsource=n104bank2
Python_20250409|20250409|Python|Software Engineer (Android/Python)| development, you&#039;ll contribute to data engineering and analysis efforts, utilizing [[[Python]]] as needed, helping us unlock|百睿達有限公司|忠孝東路一段9號8樓|https:////www.104.com.tw/job/8my3f?jobsource=n104bank2
Python_20250409|20250409|Python|python工程師|"

1. 負責軟體之分析、設計以及程式撰寫。

2. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。

3. 進行軟體之測試與修改。

4. 規劃、執行與維護量產的產品。

5. 協助研發軟體新技術與新工具。


 

"|先悅資訊有限公司||https:////www.104.com.tw/job/8n0e2?jobsource=n104bank2
Python_20250409|20250409|Python|[PD] System Engineer (Python, System)|"•	產品是基於 Linux-based OS 的資安防護系統，針對客戶網站進行防護
•	透過 [[[Python]]] 處理整體系統的業務邏輯、資料庫存取以及服務之間的串接、設定
•	實現並管理 Linux 系統服務, 使其可以成為長期運行且穩定的系統
•"|動力安全資訊股份有限公司|行愛路77巷16號8樓|https:////www.104.com.tw/job/8fic9?jobsource=n104bank2
Python_20241128|20241128|Python|Python開發工程師|"職位要求：
1、最低兩年實際[[[python]]]開發經驗 
2、希望為數據工程師
3、主要負責Airflow開發.dbt開發.其它[[[Python]]]系統整合開發，（最好是以上的技術可以都會，但可以接受只會 [[[python]]] + SQL 的人選）"|加林軟體科技有限公司|衡陽路51號11樓|https:////www.104.com.tw/job/87ua3?jobsource=n104bank2
Python_20250410|20250410|Python|Python 開發工程師(台北)|"設計和開發[[[Python]]]應用程式
[[[Python]]]開發工程師的主要職責是設計和開發各類[[[Python]]]應用程式，包括Web應用程式、數據分析應用程式、機器學習應用程式等。特別需要對API伺服器、Langchain、AI-Agent和GraphRAG有深入理"|雲育鏈股份有限公司|長安東路2段80號5F|https:////www.104.com.tw/job/87e35?jobsource=n104bank2
Python_20250409|20250409|Python|python工程師|"1. 負責軟體之分析、設計以及程式撰寫。
2. 規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3. 進行軟體之測試與修改。
4. 規劃、執行與維護量產的產品。
5. 協助研發軟體新技術與新工具。
6. 管控軟體開發成本。
7. 撰寫量化交易工具。"|盈萃科技股份有限公司||https:////www.104.com.tw/job/8abdp?jobsource=n104bank2
Python_20250414|20250414|Python|Python工程師(PN001)|"+ 具備 [[[Python]]] 實務經驗
+ 工作態度積極、負責，重視團隊溝通合作 
+ 不當獨行俠，行有餘力時會主動支援及協助

加分 
++ 有使用 [[[Python]]] 開發的開源程式碼專案可供參考 
++ 有撰寫 Unit Test 經驗"|祐安資訊有限公司|復興北路191號5F-1|https:////www.104.com.tw/job/697yq?jobsource=n104bank2
Python_20250414|20250414|Python|python工程師|"在客戶端依照需求開發
2年以上爬蟲, 資料處理經驗
熟悉mssql, mysql"|騰芯數位有限公司|松江路129號11樓|https:////www.104.com.tw/job/839w9?jobsource=n104bank2
Python_20250409|20250409|Python|Python後端工程師（資訊策略專案）|"以上，5年以上AI開發工程師尤佳
4. 具備與SA、PG、QA 溝通經驗
5. 技術能力：[[[Python]]]、深度學習、Java、資料庫：PostgreSQL(含PL/SQL)、SQL Server(含Store Procedure)

【工作內容】
1"|一騰資訊服務股份有限公司||https:////www.104.com.tw/job/8meh1?jobsource=n104bank2
Python_20250407|20250407|Python|投資數據(python) 工讀生(每週最少到職2~3天)|"~非暑期實習，能配合至少一季以上佳~
- 協助優化/維護數據處理流程 (SQL / use [[[python]]] / vba)
- 定期更新特定資料
- 協助製作金融報表
- 主管交辦事項"|大拇哥證券投資顧問股份有限公司|敦化南路|https:////www.104.com.tw/job/6z1pf?jobsource=n104bank2
Python_20250409|20250409|Python|資深資訊安全工程師|"工作任務
透過資安技術面或管理面技能;  規劃，執行及維護資訊科技環境之資訊安全計畫。

工作內容
•	協助Presales 對於企業資安全需求與資安目標規劃、提供相對應產品與應用架構等方案建議, 確保可執行性。
•	Palo Alto、Fortinet 等 SASE、ZTNA導入 安裝、建置、問題排除, 等日常運維。

擅長工具
PaloAlto、Check Point、Fortinet、SQL/NoSQL、Python、 JSON、ELK。



"|新加坡商第一線資訊科技有限公司|敦化南路2段333號21樓|https:////www.104.com.tw/job/8m2n3?jobsource=hotjob_chr
Python_20250414|20250414|Python|RD 網頁/PHP工程師【歡迎應屆畢業生】|"開發web/手機遊戲
－ 遊戲功能開發
－ 活動開發及官網維護
－ 資料庫操作及數據處理

【應徵條件】
－ 熟悉 PHP/JavaScript/C/Java/Python 任一皆可
－ 熟悉 任一SQL

★想要更加了解慧邦科技嗎？歡迎到gamesofa careers看看！
https://www.facebook.com/GamesofaCareers/"|神來也麻將_慧邦科技股份有限公司|羅斯福路二段100號10樓|https:////www.104.com.tw/job/72cz1?jobsource=hotjob_chr
Python_20250325|20250325|Python|Python開發工程師|"要求熟練[[[python]]]及C++
熟悉linux"|美商昇迪凡科技術有限公司台灣分公司|衡陽路51號|https:////www.104.com.tw/job/8llz1?jobsource=n104bank2
Python_20250409|20250409|Python|Python工程師【內湖-金融業】|"年資需3年以上，5年以上AI 開發工程師尤佳
4.具備與SA、PG、QA 溝通經驗
5.技術能力：[[[Python]]]、深度學習、Java、
   資料庫：PostgreSQL (含PL/SQL)、SQL Server(含Store Procedure)"|鈦創軟體資訊有限公司||https:////www.104.com.tw/job/8mgx5?jobsource=n104bank2
Python_20250411|20250411|Python|Mid-Level Machine Learning Engineer (Python)|"

[[[Python]]] Development:

● Utilize [[[Python]]] programming language, focusing on PyTorch or TensorFlow, to develop machine learning"|慧術科技股份有限公司|松智路33巷1號1樓|https:////www.104.com.tw/job/8lwfa?jobsource=n104bank2
Python_20250414|20250414|Python|Python工程師|"1.系統核心開發與維護
2.針對需求可提出解決方案與技術可行性評估
3.開發流程文件撰寫
4.協助客戶解決技術問題
5.其他專案及主管交辦事項"|創昇資訊有限公司|復興南路一段|https:////www.104.com.tw/job/82dtp?jobsource=n104bank2
Python_20250330|20250330|Python|[台北/高雄] 後端工程師 Backend Engineer (Python/Django)|" use

▋What Skill/Experience You Must Have:
▸ Proficient in [[[Python]]] and Experience [[[Python]]] web frameworks (We use Django &amp;"|Linker Vision Co., Ltd._鑫蘊林科股份有限公司|忠孝東路三段136號9樓之5|https:////www.104.com.tw/job/7izdv?jobsource=n104bank2
Python_20250412|20250412|Python|Senior Python Developer|" 

Technologies: [[[Python]]] 
Frameworks: FastAPI 
Advanced Skills 
RAG Technologies: RAG, ReACT, CRAG 
Component Libraries:"|FPT_艾福提資訊有限公司|基隆路二段111號10樓|https:////www.104.com.tw/job/8kgua?jobsource=n104bank2
Python_20250414|20250414|Python|【美商電腦品牌廠_Embedded System Engineer】(具備基本英語溝通能力/純正外商環境/會使用Python佳)_KA_816|"JobTitle: Embedded System Engineer
【適合怎麼樣的人】
▲ 有過FW驗證&amp;開發經驗，想要挑戰外商舞台、替履歷加分者
▲ 會[[[Python]]]佳、或有意願學習[[[Python]]]
▲ 對於自動化流程熟悉者、或CI/CD經驗佳
▲"|藝珂人事顧問股份有限公司||https:////www.104.com.tw/job/8kiwm?jobsource=n104bank2
Python_20250415|20250415|Python|【北士科】Python 推薦系統工程師 (月薪7-10萬)|"我們正在尋找具備推薦系統實作經驗的 [[[Python]]] 工程師加入我們的團隊！

【職務說明】
- 負責CRM客戶關係管理系統智慧客服中的推薦系統開發與維護
- 運用[[[Python]]]打造能即時推薦、動態回應、並具備情緒分析能力的客戶訊息處理系統
- 與產品"|沛思坦網路股份有限公司|福善路|https:////www.104.com.tw/job/8ohu6?jobsource=n104bank2
Python_20250409|20250409|Python|python工程師|"1.與多功能型團隊合作，以辨識業務需求並制定基於數據的解決方案。 
2.與資深工程師合作，確保數據基礎設施和系統經過優化，以實現高效的數據處理和存儲。 
3.參與研究和開發計劃，探索能夠增強數據分析和建模能力的新方法和工具 
4. 主管交辦相關事項之協助及處理"|睿加科技股份有限公司|基隆路一段420號13樓|https:////www.104.com.tw/job/7w4b4?jobsource=n104bank2
Python_20250409|20250409|Python|Python Automation Engineer|•	Author automation workflows in [[[Python]]], the Robot framework, and Powershell to make sure a Windows system with BMC, UEFI,|新加坡商優思特股份有限公司台灣分公司||https:////www.104.com.tw/job/8n88p?jobsource=n104bank2
Python_20250409|20250409|Python|軟體開發工程師 Python CMS Engineer(數數發中心, DDT)_I00014641|"瓶頸

【必要條件】
● 3年以上[[[Python]]] WEB開發經驗，具分散式系統架構經驗尤佳
● 熟悉關聯式資料庫設計開發，具Redis、message queue 操作經驗尤佳
● 熟悉 Linux 基本操作
● 具備 apache http"|國泰金控_國泰金融控股股份有限公司||https:////www.104.com.tw/job/87w78?jobsource=n104bank2
Python_20250407|20250407|Python|Senior Backend Engineer - Python|"加入我們，參與和改進以下領域的應用開發：

SaaS 平台：打造一個高度可靠的雲端平台，具有強大的服務水準協議 (SLA)。優化現有架構，實現自動化部署，以確保系統性能的最佳表現。

AWS 雲端和本地基礎架構： 我們的系統主要部署在 AWS Lightsail 上，我們正在尋求您的專業知識，以利用微服務架構，使其能夠兼容將軟體部署到客戶的本地伺服器上。

產品擴展專案和內部工具： 參與客戶管理系統、郵件傳送系統、系統穩定性監控工具和客服回報系統的開發。這些改進旨在提升我們客戶的整體產品體驗。


Join us in developing and enhancing applications in the following domains:

SaaS Platform: Construct a highly reliable cloud platform with a strong Service Level Agreement (SLA). Improve the existing architecture and implement automated deployment to ensure optimal system performance.

AWS Cloud and On-Premises Infrastructure: Our system primarily deploys on AWS Lightsail, and we are seeking your expertise in utilizing microservices architecture, making it compatible for deploying software to customers&#039; on-premises servers.

Product Extension Projects and Internal Tools: Contribute to the development of customer management systems, email delivery systems, system stability monitoring tools, and customer support reporting systems. These enhancements aim to elevate the overall product experience for our customers.


我們期待你具備有以下特質：

積極學習技術：對底層系統架構和技術原理充滿熱情，主動追求新知識。
團隊溝通：良好的團隊合作和溝通能力對我們的項目至關重要。
樂於解決技術問題與分享：喜歡解決挑戰性的技術問題，並樂於分享知識和解決經驗。


We expect you to possess the following qualities:

Proactive Technology Learning: Enthusiastic about understanding underlying system architecture and technical principles, actively pursuing new knowledge.
Team Communication: Strong team collaboration and communication skills are crucial for our projects.
Passion for Problem Solving and Knowledge Sharing: Enjoy tackling challenging technical issues and are willing to share your knowledge and problem-solving experiences."|塔台智能網絡股份有限公司|園區街3之2號9樓|https:////www.104.com.tw/job/8n0gu?jobsource=n104bank2
Python_20250408|20250408|Python|MyGo Proptech/Fintech 資深Python工程師/資料科學家|" [[[Python]]] 網路爬蟲相關經驗及網站常見反爬蟲策略經驗
3. 熟悉 MySQL / maria DB 
4. 參與過資料視覺化相關專案開發
5. 使用 [[[Python]]] 及 Django 、 FastAPI經驗
6. 開發過 API 系統"|MyGo商學苑_平安房屋仲介股份有限公司|長春路176號4樓|https:////www.104.com.tw/job/6yjxf?jobsource=n104bank2
Python_20250414|20250414|Python|Python後端工程師|"1. 大學資訊相關科系畢業
2. 熟悉[[[Python]]]程式語言
3. 熟悉 FastAPI 或 Flask 框架
4. 瞭解WebService資料串接，與加解密原理
5. RESTful API 開發與串接
6. 金融創新服務演算法開發
7. 懂"|阿爾發證券投資顧問股份有限公司|羅斯福路二段102號8樓之1|https:////www.104.com.tw/job/6vazb?jobsource=n104bank2
Python_20250414|20250414|Python|Python資料庫及數據工程師|"Title :  [[[Python]]]資料庫及數據工程師

公司簡介:
一個專業數位開發平台。

專注於區塊鏈領域創新解決方案。目前的項目基於 Solana 開發去中心化應用，旨在徹底革新去中心化金融（DeFi）領域。

目前正在尋找一位後"|恒吉佳國際有限公司|南京東路四段51號9樓|https:////www.104.com.tw/job/8odpz?jobsource=n104bank2
Python_20250409|20250409|Python|QA測試工程師(Python模型測試)|"【工作內容】
1. 好溝通
2. 細心
3. 可以獨立寫測試文件
4. 對於[[[Python]]]有基礎：一年以上
5. 瞭解pytest，可開發測試案例

【在這裡你可以】
● 參與銀行系統專案，踏入金融產業的好跳板，獲得更多銀行微服務業務邏輯的經驗
●"|一騰資訊服務股份有限公司||https:////www.104.com.tw/job/8jxey?jobsource=n104bank2
Python_20250409|20250409|Python|Python 軟體工程師|"職務內容：
1. Restful API及後端程式開發
2. [[[Python]]]應用程式開發 (Django)
3. AI Agent開發
4. 完成主管交付之工作內容

必要條件：
1. 熟悉[[[Python]]]程式語言 (Django framework)"|核桃運算股份有限公司|忠孝東路一段9號4樓|https:////www.104.com.tw/job/89rhw?jobsource=n104bank2
Python_20250214|20250214|Python|PD0710 WEB開發工程師(C#、Python)(內湖)|"1.參與ESG解決方案的開發與實施，包括前端設計與開發，以及資料庫工作。
2.使用C#、[[[Python]]]語言進行網頁開發，負責專案軟體之測試、修改與維護 。
3.協助自動化任務中的應用，實施和維護MVC網頁應用程式，確保整體的使用者體驗。
4.使用資"|仁寶電腦工業股份有限公司|瑞光路581號(114)|https:////www.104.com.tw/job/3qvt6?jobsource=n104bank2
Python_20250414|20250414|Python|SL[台北松山] Firmware Test Automation Engineer 韌體自動化測試工程師 (年薪2M內，熟Python)|" 
2. Strong [[[Python]]] and robot framework programming skills. 
3. Familiar with CI/CD. 
4. Some exposure to FW development/"|新加坡商立可人事顧問有限公司台灣分公司||https:////www.104.com.tw/job/7w0yz?jobsource=n104bank2
Python_20250409|20250409|Python|"【美商電腦領導品牌_Embedded System Engineer】韌體工程師 | 會 Python 加分/英文簡單溝通即可 | KA_828"|"⭐您具備韌體開發經驗、會 [[[Python]]] 或願意學，希望加入外商品牌廠嗎？！⭐

 有過硬體驗證及開發經驗，想要挑戰外商舞台、替履歷加分者

 會 [[[Python]]] 佳、或有意願學習 [[[Python]]]

 前期習慣系統後彈性遠端工作，工時&amp;生活追求平衡！"|藝珂人事顧問股份有限公司||https:////www.104.com.tw/job/8o3h5?jobsource=n104bank2
Python_20250414|20250414|Python|【智平衡健康集團】網路行銷AI大數據分析師|"廣告投成效評估: 負責將各線上廣告渠道與線下轉換數據整合分析，提供不同產品從upper 到 lower funnel 的廣告策略，以提升線下轉換率，驅動行銷漏斗運作。

1. 使用者旅程分析，針對診所患者進行旅途分析，提供各接觸點的優化策略與改善方案。
2. 透過GA4、廣告後台數據、系統後台等數據，製作數據分析報告。
3. 與其他部門密切合作，共同討論並制定營運策略，以推動業務增長和效率提升。
4. 配合部門及主管要求事項。

擅長工具：
1. 熟悉數據分析工具（如R、Python、SQL）
2. 熟悉數據可視化工具（如Tableau、Power BI）
3. 具廣告數據分析經驗（Google Ads、Facebook Ads等）
4. 具商業智能（BI）和數據分析相關經驗
5. 具備統計分析和機器學習知識


"|拉菲爾股份有限公司|忠孝西路一段66號30樓之一(新光摩天大樓)|https:////www.104.com.tw/job/8fpnv?jobsource=hotjob_chr
Python_20250410|20250410|Python|【總行單位】信用風險企劃人員(新人/經驗行員)|"1. 信用風險資本計提報表製作與數據分析。
2. 執行壓力測試作業。
3. BCBS與外部資本適足規範研究，導入資本計提相關制度。
4. 信用風險資本計提系統管理。


104僅供職缺參考，若您對此職缺有興趣，請至本行「玉山菁英甄選網站」投遞履歷，如書審通過，將邀請您參加面談。謝謝！
【網址：https://esnhr.pse.is/394b2n】"|玉山銀行_玉山商業銀行股份有限公司|民生東路三段115號|https:////www.104.com.tw/job/80ss9?jobsource=hotjob_chr
Python_20250413|20250413|Python|U－Python 後端工程師 （Django）（台北）|專注於創新金融服務的開發。現正尋找一位專注於 核心後端開發 的 [[[Python]]]/Django 工程師。您將負責開發與維護金融系統的關鍵業務邏輯。|緯創軟體股份有限公司||https:////www.104.com.tw/job/8o4rp?jobsource=n104bank2
Python_20250409|20250409|Python|I138 Java/Python 全端工程師(可遠端工作)|". 反詐戰警個人版平台設計與開發

【必備技能】
1. 擁有 Java及 Web 開發經驗，對 [[[Python]]] 語言有一定了解
2. 能快速掌握 SpringBoot ，並能將其應用於實際專案，了解 Airflow , FastAPI 尤佳。
3."|台灣大哥大股份有限公司||https:////www.104.com.tw/job/8nts5?jobsource=n104bank2
Python_20250309|20250309|Python|程式設計師(C++/Java/Python)(熟Apache Middleware)(台北市內湖區)(內部編號：SI1-A226)|"【必備條件】
1. 專精其中一種開發語言 - C, C++, Java, [[[Python]]]
2. 有系統開發專案，或是系統維運工作經驗
3. 熟悉SQL語法
4. 熟悉GIT版控工具
5. 良好的溝通能力
6. 快速學習新技術的能力

【加分條件】"|艾帝浦杰股份有限公司||https:////www.104.com.tw/job/8n3d5?jobsource=n104bank2
Python_20250409|20250409|Python|【AI Team 】python開發工程師|"。
6. 參與架構設計與技術決策，提升系統的可擴展性與開發效率。

【職務要求】
1. 3 年以上 [[[Python]]] 後端開發經驗，熟悉 FastAPI 或 Flask、Django 等框架。
2. 熟悉 RESTful API 設計原則。
3. 熟悉"|愛酷智能科技股份有限公司|敦化南路一段2號5樓|https:////www.104.com.tw/job/85bg7?jobsource=n104bank2
Python_20250409|20250409|Python|AI &amp; Data 工程師 (Python)|"態 AI 模型驗證與應用
5. 其他工作
- 撰寫與維護系統技術文件、SOP、API 文件
- 協助跨部門（前端、PM）進行需求分析與技術討論
- 定期優化資料流程與開發架構，提高維護性與擴充性


必要條件:
- 精通 [[[Python]]]，熟悉"|大宇資訊股份有限公司|敦化南路二段107號15樓|https:////www.104.com.tw/job/8ojbg?jobsource=n104bank2
Python_20250408|20250408|Python|Python programmer/data scientist for quantitative trading|"[[[Python]]] programmer/data scientist for quantitative trading
Seeking junior multi-asset strategist/developer/data scientist"|中塑油品股份有限公司|港墘路200號5樓|https:////www.104.com.tw/job/70dmc?jobsource=n104bank2
Python_20250408|20250408|Python|P7-Python資料工程師|"本公司是國內搜尋及語意分析市占率最高的廠商，專注研發非結構資料之數據處理，尋找熟悉[[[Python]]]及物件導向設計的人才加入。工作主要為開發與維運資料產線，搜集語料、資料儲存處理，並提供API服務供下游服務使用。

工作內容如下：
- 資料搜集程式開發"|意藍資訊股份有限公司|信義路四段184號6樓|https:////www.104.com.tw/job/7csnw?jobsource=n104bank2
Python_20250327|20250327|Python|python工程師(資訊暨技術支援部)|"1.程式設計、修改、安裝、測試及維護。 
2.與前端工程師協作，完成項目開發。 
3.獨立開發及維護程式碼，並快速修復問題。 
4.確保系統穩定運行並持續改進使用體驗。 
5.維護相關程式碼，確保系統穩定運行。


"|東森電視事業股份有限公司||https:////www.104.com.tw/job/7iejs?jobsource=n104bank2
Python_20250409|20250409|Python|後端工程師 Backend Engineer (Python Developer)|"研究者精神
+ 能屈能伸、擁抱變化的開發者精神

### 希望你會 ###
1. 熟悉[[[Python]]]、任一[[[Python]]] Web Framework(Flask, Django…etc)
2. 熟悉使用ORM(SQLAlchamy…etc)
3. 熟悉"|紐奧谷科技股份有限公司|瑞光路423號 (距捷運港墘站約450公尺)|https:////www.104.com.tw/job/7m6ga?jobsource=n104bank2
Python_20250414|20250414|Python|Python工程師|"更彈性。

#主要工作內容：
1. 以 [[[python]]] 開發 Web Application
2. API設計、串接、開發工作。
3. 設計 AI 相關應用的架構及流程
4. 撰寫軟體測試
5. 其它主管交辦事項。

#技術相關加分項目：
1. 熟悉"|出奇整合廣告股份有限公司|重慶南路一段57號11樓|https:////www.104.com.tw/job/8czhz?jobsource=n104bank2
